75CSV  	
A                                                       
25
"CTRWL",1900.000000
"SPAN", 100.000000
"START WL",1850.000000
"STOP WL",1950.000000
"WLFREQ", 0
"REFL",-26.2
"LSCL",10.0
"RESLN",0.050
"AVG",   1
"SMPLAUTO",      0
"SMPL",       1000
"SMPLINTVL",0.1001
"HI1_CHOP"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 8736
"FREQPARM", 8736
"WNUMPARM", 8736





1915.1652, -40.936
1915.2653, -42.875
1915.3654, -44.221
1915.4655, -45.398
1915.5656, -46.190
1915.6657, -48.438
1915.7658, -48.383
1915.8659, -48.203
1915.9660, -48.475
1916.0661, -48.989
1916.1662, -49.294
1916.2663, -50.161
1916.3664, -49.749
1916.4665, -49.851
1916.5666, -50.141
1916.6667, -50.524
1916.7668, -50.716
1916.8669, -50.854
1916.9670, -51.029
1917.0671, -51.189
1917.1672, -50.801
1917.2673, -44.896
1917.3674, -45.201
1917.4675, -50.241
1917.5676, -49.522
1917.6677, -37.014
1917.7678, -33.252
1917.8679, -45.057
1917.9680, -49.660
1918.0681, -50.706
1918.1682, -51.193
1918.2683, -51.538
1918.3684, -51.842
1918.4685, -52.081
1918.5686, -52.218
1918.6687, -52.357
1918.7688, -52.543
1918.8689, -52.724
1918.9690, -52.907
1919.0691, -53.056
1919.1692, -53.563
1919.2693, -55.695
1919.3694, -56.998
1919.4695, -51.867
1919.5696, -53.755
1919.6697, -53.952
1919.7698, -53.167
1919.8699, -48.690
1919.9700, -52.660
1920.0701, -54.512
1920.1702, -58.262
1920.2703, -62.579
1920.3704, -56.257
1920.4705, -54.708
1920.5706, -56.119
1920.6707, -55.394
1920.7708, -54.350
1920.8709, -54.247
1920.9710, -54.253
1921.0711, -54.325
1921.1712, -54.419
1921.2713, -53.903
1921.3714, -54.291
1921.4715, -54.444
1921.5716, -54.362
1921.6717, -53.098
1921.7718, -54.401
1921.8719, -54.690
1921.9720, -54.735
1922.0721, -54.773
1922.1722, -54.845
1922.2723, -54.826
1922.3724, -54.906
1922.4725, -54.931
1922.5726, -55.000
1922.6727, -55.054
1922.7728, -55.078
1922.8729, -55.044
1922.9730, -55.104
1923.0731, -55.189
1923.1732, -55.078
1923.2733, -55.110
1923.3734, -55.523
1923.4735, -56.584
1923.5736, -57.012
1923.6737, -56.037
1923.7738, -57.884
1923.8739, -57.225
1923.9740, -56.017
1924.0741, -55.837
1924.1742, -55.755
1924.2743, -55.768
1924.3744, -55.700
1924.4745, -55.883
1924.5746, -55.815
1924.6747, -55.914
1924.7748, -55.943
1924.8749, -55.969
1924.9750, -55.978
1925.0751, -56.053
1925.1752, -56.044
1925.2753, -56.099
1925.3754, -56.214
1925.4755, -56.160
1925.5756, -56.529
1925.6757, -56.383
1925.7758, -56.280
1925.8759, -56.363
1925.9760, -56.389
1926.0761, -56.337
1926.1762, -56.446
1926.2763, -56.507
1926.3764, -56.958
1926.4765, -57.064
1926.5766, -57.045
1926.6767, -57.849
1926.7768, -57.193
1926.8769, -57.153
1926.9770, -56.795
1927.0771, -56.927
1927.1772, -56.854
1927.2773, -56.899
1927.3774, -56.800
1927.4775, -56.790
1927.5776, -56.957
1927.6777, -57.023
1927.7778, -57.005
1927.8779, -57.101
1927.9780, -57.572
1928.0781, -58.897
1928.1782, -60.020
1928.2783, -59.251
1928.3784, -57.422
1928.4785, -57.363
1928.5786, -57.278
1928.6787, -57.228
1928.7788, -57.194
1928.8789, -57.189
1928.9790, -57.173
1929.0791, -57.392
1929.1792, -57.280
1929.2793, -57.313
1929.3794, -57.372
1929.4795, -57.445
1929.5796, -57.604
1929.6797, -58.034
1929.7798, -58.831
1929.8799, -57.942
1929.9800, -57.738
1930.0801, -57.745
1930.1802, -57.845
1930.2803, -57.856
1930.3804, -57.826
1930.4805, -57.984
1930.5806, -57.946
1930.6807, -58.241
1930.7808, -58.287
1930.8809, -57.904
1930.9810, -57.986
1931.0811, -57.996
1931.1812, -58.028
1931.2813, -57.982
1931.3814, -58.203
1931.4815, -58.770
1931.5816, -58.247
1931.6817, -58.080
1931.7818, -58.242
1931.8819, -58.183
1931.9820, -58.078
1932.0821, -58.229
1932.1822, -58.235
1932.2823, -58.385
1932.3824, -58.505
1932.4825, -58.687
1932.5826, -58.477
1932.6827, -58.426
1932.7828, -58.430
1932.8829, -58.450
1932.9830, -58.414
1933.0831, -58.478
1933.1832, -58.408
1933.2833, -58.521
1933.3834, -58.808
1933.4835, -59.333
1933.5836, -60.614
1933.6837, -58.929
1933.7838, -58.665
1933.8839, -58.739
1933.9840, -58.751
1934.0841, -58.789
1934.1842, -58.793
1934.2843, -58.846
1934.3844, -58.986
1934.4845, -58.876
1934.5846, -58.792
1934.6847, -58.840
1934.7848, -59.116
1934.8849, -58.877
1934.9850, -58.877
1935.0851, -58.907
1935.1852, -59.124
1935.2853, -59.068
1935.3854, -58.986
1935.4855, -59.200
1935.5856, -58.956
1935.6857, -59.135
1935.7858, -59.197
1935.8859, -59.158
1935.9860, -59.268
1936.0861, -61.103
1936.1862, -60.317
1936.2863, -59.525
1936.3864, -59.263
1936.4865, -59.104
1936.5866, -59.314
1936.6867, -59.385
1936.7868, -59.333
1936.8869, -59.520
1936.9870, -59.262
1937.0871, -59.354
1937.1872, -59.443
1937.2873, -59.430
1937.3874, -59.554
1937.4875, -59.900
1937.5876, -59.866
1937.6877, -59.421
1937.7878, -59.562
1937.8879, -59.454
1937.9880, -59.633
1938.0881, -59.575
1938.1882, -59.535
1938.2883, -59.633
1938.3884, -59.776
1938.4885, -59.754
1938.5886, -60.234
1938.6887, -61.510
1938.7888, -60.037
1938.8889, -59.792
1938.9890, -59.748
1939.0891, -59.915
1939.1892, -60.748
1939.2893, -60.541
1939.3894, -60.029
1939.4895, -59.826
1939.5896, -59.905
1939.6897, -59.840
1939.7898, -59.928
1939.8899, -59.995
1939.9900, -59.869
1940.0901, -59.868
1940.1902, -59.995
1940.2903, -59.985
1940.3904, -60.049
1940.4905, -60.396
1940.5906, -60.098
1940.6907, -59.984
1940.7908, -60.317
1940.8909, -60.075
1940.9910, -60.414
1941.0911, -60.808
1941.1912, -60.765
1941.2913, -60.350
1941.3914, -60.222
1941.4915, -60.396
1941.5916, -60.331
1941.6917, -60.142
1941.7918, -60.433
1941.8919, -60.313
1941.9920, -60.162
1942.0921, -60.398
1942.1922, -60.212
1942.2923, -60.347
1942.3924, -60.270
1942.4925, -60.488
1942.5926, -60.123
1942.6927, -60.606
1942.7928, -60.350
1942.8929, -60.298
1942.9930, -60.365
1943.0931, -60.419
1943.1932, -60.697
1943.2933, -60.806
1943.3934, -60.420
1943.4935, -60.366
1943.5936, -60.710
1943.6937, -60.748
1943.7938, -60.497
1943.8939, -60.425
1943.9940, -60.708
1944.0941, -60.710
1944.1942, -60.584
1944.2943, -61.050
1944.3944, -62.312
1944.4945, -61.020
1944.5946, -60.777
1944.6947, -60.847
1944.7948, -60.733
1944.8949, -60.887
1944.9950, -60.960
1945.0951, -60.871
1945.1952, -60.798
1945.2953, -60.879
1945.3954, -60.857
1945.4955, -61.086
1945.5956, -60.806
1945.6957, -60.642
1945.7958, -60.771
1945.8959, -61.020
1945.9960, -60.975
1946.0961, -60.818
1946.1962, -60.769
1946.2963, -60.949
1946.3964, -60.895
1946.4965, -61.209
1946.5966, -61.415
1946.6967, -61.486
1946.7968, -61.106
1946.8969, -61.047
1946.9970, -61.023
1947.0971, -61.306
1947.1972, -60.962
1947.2973, -61.087
1947.3974, -60.982
1947.4975, -61.157
1947.5976, -60.882
1947.6977, -61.456
1947.7978, -61.673
1947.8979, -61.153
1947.9980, -61.181
1948.0981, -61.353
1948.1982, -61.116
1948.2983, -60.901
1948.3984, -61.204
1948.4985, -61.258
1948.5986, -61.217
1948.6987, -61.131
1948.7988, -61.179
1948.8989, -61.221
1948.9990, -61.490
1949.0991, -61.176
1949.1992, -61.349
1949.2993, -61.208
1949.3994, -61.103
1949.4995, -60.882
1949.5996, -61.326
1949.6997, -61.495
1949.7998, -61.257
1949.8999, -61.359
1950.0000, -61.292
